AÑO;MES;PAIS_RESIDENCIA;TIPO_VISITANTE;CCAA_DESTINO;VISITANTES
2016;3;Estados Unidos de América;Turista;C.F.Navarra ;1608
2016;3;Estados Unidos de América;Turista;Canarias ;1270
2016;3;Estados Unidos de América;Turista;Cantabria ;364
2016;3;Estados Unidos de América;Turista;Castilla La Mancha ;1139
2016;3;Estados Unidos de América;Turista;Castilla y León  ;7440
2016;3;Estados Unidos de América;Turista;Cataluña  ;56094
2016;3;Estados Unidos de América;Turista;Com.Madrid  ;39736
2016;3;Estados Unidos de América;Turista;Com.Valenciana ;3432
2016;3;Estados Unidos de América;Turista;Galicia  ;734
2016;3;Estados Unidos de América;Turista;La Rioja ;69
2016;3;Estados Unidos de América;Turista;País Vasco ;4772
2016;3;Estados Unidos de América;Turista;Principado de Asturias ;731
2016;3;Estados Unidos de América;Turista;Región de Murcia  ;134
2016;3;Francia;Turista;Andalucía;48772
2016;3;Francia;Turista;Aragón ;14768
2016;3;Francia;Turista;Baleares ;6606
2016;3;Francia;Turista;C.F.Navarra ;11319
2016;3;Francia;Turista;Canarias ;51760
2016;3;Francia;Turista;Cantabria ;7895
2016;3;Francia;Turista;Castilla La Mancha ;2547
2016;3;Francia;Turista;Castilla y León  ;26238
2016;3;Francia;Turista;Cataluña  ;216307
2016;3;Francia;Turista;Com.Madrid  ;30792
2016;3;Francia;Turista;Com.Valenciana ;64982
2016;3;Francia;Turista;Extremadura  ;2267
2016;3;Francia;Turista;Galicia  ;11385
2016;3;Francia;Turista;La Rioja ;7365
2016;3;Francia;Turista;País Vasco ;32314
2016;3;Francia;Turista;Principado de Asturias ;3991
2016;3;Francia;Turista;Región de Murcia  ;10571
2016;3;Irlanda;Turista;Andalucía;33111
2016;3;Irlanda;Turista;Aragón ;824
2016;3;Irlanda;Turista;Baleares ;1102
2016;3;Irlanda;Turista;Canarias ;43362
2016;3;Irlanda;Turista;Cantabria ;153
2016;3;Irlanda;Turista;Castilla La Mancha ;65
2016;3;Irlanda;Turista;Castilla y León  ;526
2016;3;Irlanda;Turista;Cataluña  ;13744
2016;3;Irlanda;Turista;Com.Madrid  ;3468
2016;3;Irlanda;Turista;Com.Valenciana ;10973
2016;3;Irlanda;Turista;Galicia  ;559
2016;3;Irlanda;Turista;País Vasco ;697
2016;3;Irlanda;Turista;Región de Murcia  ;1718
2016;3;Italia;Turista;Andalucía;52034
2016;3;Italia;Turista;Aragón ;2845
2016;3;Italia;Turista;Baleares ;1659
2016;3;Italia;Turista;C.F.Navarra ;1746
2016;3;Italia;Turista;Canarias ;45850
2016;3;Italia;Turista;Cantabria ;308
2016;3;Italia;Turista;Castilla La Mancha ;2609
2016;3;Italia;Turista;Castilla y León  ;1302
2016;3;Italia;Turista;Cataluña  ;74695
2016;3;Italia;Turista;Com.Madrid  ;39268
2016;3;Italia;Turista;Com.Valenciana ;21266
2016;3;Italia;Turista;Extremadura  ;212
2016;3;Italia;Turista;Galicia  ;447
2016;3;Italia;Turista;La Rioja ;304
2016;3;Italia;Turista;País Vasco ;3419
2016;3;Italia;Turista;Principado de Asturias ;131
2016;3;Italia;Turista;Región de Murcia  ;430
2016;3;Paises Nordicos ;Turista;Andalucía;89902
2016;3;Paises Nordicos ;Turista;Aragón ;88
2016;3;Paises Nordicos ;Turista;Baleares ;15938
2016;3;Paises Nordicos ;Turista;C.F.Navarra ;29
2016;3;Paises Nordicos ;Turista;Canarias ;236869
2016;3;Paises Nordicos ;Turista;Cantabria ;140
2016;3;Paises Nordicos ;Turista;Castilla y León  ;393
2016;3;Paises Nordicos ;Turista;Cataluña  ;51303
2016;3;Paises Nordicos ;Turista;Ceuta;232
2016;3;Paises Nordicos ;Turista;Com.Madrid  ;1781
2016;3;Paises Nordicos ;Turista;Com.Valenciana ;44253
2016;3;Paises Nordicos ;Turista;Galicia  ;100
2016;3;Paises Nordicos ;Turista;País Vasco ;976
2016;3;Paises Nordicos ;Turista;Principado de Asturias ;49
2016;3;Paises Nordicos ;Turista;Región de Murcia  ;6982
2016;3;Países Bajos;Turista;Andalucía;34374
2016;3;Países Bajos;Turista;Aragón ;3857
2016;3;Países Bajos;Turista;Baleares ;8567
2016;3;Países Bajos;Turista;C.F.Navarra ;389
2016;3;Países Bajos;Turista;Canarias ;40231
2016;3;Países Bajos;Turista;Cantabria ;914
2016;3;Países Bajos;Turista;Castilla La Mancha ;521
2016;3;Países Bajos;Turista;Castilla y León  ;2714
2016;3;Países Bajos;Turista;Cataluña  ;39105
2016;3;Países Bajos;Turista;Com.Madrid  ;5533
2016;3;Países Bajos;Turista;Com.Valenciana ;27625
2016;3;Países Bajos;Turista;Extremadura  ;554
2016;3;Países Bajos;Turista;Galicia  ;464
2016;3;Países Bajos;Turista;La Rioja ;276
2016;3;Países Bajos;Turista;País Vasco ;6494
2016;3;Países Bajos;Turista;Principado de Asturias ;504
2016;3;Países Bajos;Turista;Región de Murcia  ;3119
2016;3;Portugal;Turista;Andalucía;28523
2016;3;Portugal;Turista;Aragón ;1689
2016;3;Portugal;Turista;Baleares ;551
2016;3;Portugal;Turista;C.F.Navarra ;100
2016;3;Portugal;Turista;Canarias ;985
2016;3;Portugal;Turista;Cantabria ;133
2016;3;Portugal;Turista;Castilla La Mancha ;1191
2016;3;Portugal;Turista;Castilla y León  ;14157
2016;3;Portugal;Turista;Cataluña  ;23857
2016;3;Portugal;Turista;Com.Madrid  ;20762
2016;3;Portugal;Turista;Com.Valenciana ;23380
2016;3;Portugal;Turista;Extremadura  ;5448
2016;3;Portugal;Turista;Galicia  ;15210
2016;3;Portugal;Turista;La Rioja ;666
2016;3;Portugal;Turista;País Vasco ;4355
2016;3;Portugal;Turista;Principado de Asturias ;2654
2016;3;Reino Unido;Turista;Andalucía;192422
2016;3;Reino Unido;Turista;Aragón ;12584
2016;3;Reino Unido;Turista;Baleares ;83330
2016;3;Reino Unido;Turista;C.F.Navarra ;476
2016;3;Reino Unido;Turista;Canarias ;390578
2016;3;Reino Unido;Turista;Cantabria ;1376
2016;3;Reino Unido;Turista;Castilla La Mancha ;452
2016;3;Reino Unido;Turista;Castilla y León  ;4798
2016;3;Reino Unido;Turista;Cataluña  ;117798
2016;3;Reino Unido;Turista;Com.Madrid  ;33599
2016;3;Reino Unido;Turista;Com.Valenciana ;182890
2016;3;Reino Unido;Turista;Extremadura  ;1902
2016;3;Reino Unido;Turista;Galicia  ;4022
2016;3;Reino Unido;Turista;La Rioja ;1066
2016;3;Reino Unido;Turista;País Vasco ;3702
2016;3;Reino Unido;Turista;Principado de Asturias ;4238
2016;3;Reino Unido;Turista;Región de Murcia  ;23079
2016;3;Resto de Europa ;Turista;Andalucía;22860
2016;3;Resto de Europa ;Turista;Aragón ;7182
2016;3;Resto de Europa ;Turista;Baleares ;32413
2016;3;Resto de Europa ;Turista;C.F.Navarra ;1154
2016;3;Resto de Europa ;Turista;Canarias ;88405
2016;3;Resto de Europa ;Turista;Cantabria ;880
2016;3;Resto de Europa ;Turista;Castilla La Mancha ;258
2016;3;Resto de Europa ;Turista;Castilla y León  ;832
2016;3;Resto de Europa ;Turista;Cataluña  ;149840
2016;3;Resto de Europa ;Turista;Com.Madrid  ;15179
2016;3;Resto de Europa ;Turista;Com.Valenciana ;12333
2016;3;Resto de Europa ;Turista;Extremadura  ;338
2016;3;Resto de Europa ;Turista;Galicia  ;244
2016;3;Resto de Europa ;Turista;La Rioja ;284
2016;3;Resto de Europa ;Turista;País Vasco ;7151
2016;3;Resto de Europa ;Turista;Principado de Asturias ;1928
2016;3;Resto de Europa ;Turista;Región de Murcia  ;1672
2016;3;Resto del mundo ;Turista;Andalucía;23175
2016;3;Resto del mundo ;Turista;Aragón ;159
2016;3;Resto del mundo ;Turista;Baleares ;987
2016;3;Resto del mundo ;Turista;C.F.Navarra ;147
2016;3;Resto del mundo ;Turista;Canarias ;4417
2016;3;Resto del mundo ;Turista;Cantabria ;156
2016;3;Resto del mundo ;Turista;Castilla La Mancha ;2136
2016;3;Resto del mundo ;Turista;Castilla y León  ;1057
2016;3;Resto del mundo ;Turista;Cataluña  ;116792
2016;3;Resto del mundo ;Turista;Com.Madrid  ;73948
2016;3;Resto del mundo ;Turista;Com.Valenciana ;13898
2016;3;Resto del mundo ;Turista;Galicia  ;730
2016;3;Resto del mundo ;Turista;País Vasco ;14962
2016;3;Resto del mundo ;Turista;Principado de Asturias ;801
2016;3;Resto del mundo ;Turista;Región de Murcia  ;1273
2016;3;Rusia;Turista;Andalucía;3538
2016;3;Rusia;Turista;Baleares ;708
2016;3;Rusia;Turista;Canarias ;3506
2016;3;Rusia;Turista;Castilla La Mancha ;173
2016;3;Rusia;Turista;Castilla y León  ;426
2016;3;Rusia;Turista;Cataluña  ;18879
2016;3;Rusia;Turista;Com.Madrid  ;9667
2016;3;Rusia;Turista;Com.Valenciana ;3829
2016;3;Rusia;Turista;Galicia  ;89
2016;3;Rusia;Turista;País Vasco ;202
2016;3;Rusia;Turista;Región de Murcia  ;983
2016;3;Suiza ;Turista;Andalucía;14019
2016;3;Suiza ;Turista;Aragón ;395
2016;3;Suiza ;Turista;Baleares ;14616
2016;3;Suiza ;Turista;C.F.Navarra ;109
2016;3;Suiza ;Turista;Canarias ;10806
2016;3;Suiza ;Turista;Cantabria ;379
2016;3;Suiza ;Turista;Castilla La Mancha ;185
2016;3;Suiza ;Turista;Castilla y León  ;700
2016;3;Suiza ;Turista;Cataluña  ;32572
2016;3;Suiza ;Turista;Com.Madrid  ;8370
2016;3;Suiza ;Turista;Com.Valenciana ;12038
2016;3;Suiza ;Turista;Extremadura  ;163
2016;3;Suiza ;Turista;Galicia  ;4152
2016;3;Suiza ;Turista;La Rioja ;222
2016;3;Suiza ;Turista;País Vasco ;1544
2016;3;Suiza ;Turista;Principado de Asturias ;45
2016;3;Suiza ;Turista;Región de Murcia  ;928
2016;4;Alemania;Turista;Andalucía;94502
2016;4;Alemania;Turista;Aragón ;4721
2016;4;Alemania;Turista;Baleares ;304323
2016;4;Alemania;Turista;C.F.Navarra ;702
2016;4;Alemania;Turista;Canarias ;213987
2016;4;Alemania;Turista;Cantabria ;1746
2016;4;Alemania;Turista;Castilla La Mancha ;1659
2016;4;Alemania;Turista;Castilla y León  ;7573
2016;4;Alemania;Turista;Cataluña  ;143082
2016;4;Alemania;Turista;Com.Madrid  ;34694
2016;4;Alemania;Turista;Com.Valenciana ;34265
2016;4;Alemania;Turista;Extremadura  ;2609
2016;4;Alemania;Turista;Galicia  ;2599
2016;4;Alemania;Turista;La Rioja ;279
2016;4;Alemania;Turista;País Vasco ;8097
2016;4;Alemania;Turista;Principado de Asturias ;5231
2016;4;Alemania;Turista;Región de Murcia  ;6464
2016;4;América (sin EEUU);Turista;Andalucía;25783
2016;4;América (sin EEUU);Turista;Aragón ;172
2016;4;América (sin EEUU);Turista;Baleares ;2379
2016;4;América (sin EEUU);Turista;C.F.Navarra ;399
2016;4;América (sin EEUU);Turista;Canarias ;1271
2016;4;América (sin EEUU);Turista;Cantabria ;534
2016;4;América (sin EEUU);Turista;Castilla La Mancha ;390
2016;4;América (sin EEUU);Turista;Castilla y León  ;2226
2016;4;América (sin EEUU);Turista;Cataluña  ;57463
2016;4;América (sin EEUU);Turista;Com.Madrid  ;83150
2016;4;América (sin EEUU);Turista;Com.Valenciana ;9467
2016;4;América (sin EEUU);Turista;Extremadura  ;144
2016;4;América (sin EEUU);Turista;Galicia  ;2940
2016;4;América (sin EEUU);Turista;País Vasco ;2540
2016;4;América (sin EEUU);Turista;Principado de Asturias ;370
2016;4;América (sin EEUU);Turista;Región de Murcia  ;454
2016;4;Bélgica;Turista;Andalucía;34013
2016;4;Bélgica;Turista;Aragón ;1305
2016;4;Bélgica;Turista;Baleares ;12917
2016;4;Bélgica;Turista;C.F.Navarra ;735
2016;4;Bélgica;Turista;Canarias ;50769
2016;4;Bélgica;Turista;Cantabria ;544
2016;4;Bélgica;Turista;Castilla La Mancha ;585
2016;4;Bélgica;Turista;Castilla y León  ;6763
2016;4;Bélgica;Turista;Cataluña  ;27302
2016;4;Bélgica;Turista;Ceuta;751
2016;4;Bélgica;Turista;Com.Madrid  ;8788
2016;4;Bélgica;Turista;Com.Valenciana ;20796
2016;4;Bélgica;Turista;Extremadura  ;40
2016;4;Bélgica;Turista;Galicia  ;2948
2016;4;Bélgica;Turista;La Rioja ;44
2016;4;Bélgica;Turista;País Vasco ;2154
2016;4;Bélgica;Turista;Principado de Asturias ;359
2016;4;Bélgica;Turista;Región de Murcia  ;4126
2016;4;Estados Unidos de América;Turista;Andalucía;16784
2016;4;Estados Unidos de América;Turista;Aragón ;563
2016;4;Estados Unidos de América;Turista;Baleares ;2081
2016;4;Estados Unidos de América;Turista;C.F.Navarra ;251
2016;4;Estados Unidos de América;Turista;Canarias ;875
2016;4;Estados Unidos de América;Turista;Cantabria ;1705
2016;4;Estados Unidos de América;Turista;Castilla La Mancha ;1426
2016;4;Estados Unidos de América;Turista;Castilla y León  ;2294
2016;4;Estados Unidos de América;Turista;Cataluña  ;44040
2016;4;Estados Unidos de América;Turista;Com.Madrid  ;57355
2016;4;Estados Unidos de América;Turista;Com.Valenciana ;2234
2016;4;Estados Unidos de América;Turista;Extremadura  ;411
2016;4;Estados Unidos de América;Turista;Galicia  ;3843
2016;4;Estados Unidos de América;Turista;La Rioja ;41
2016;4;Estados Unidos de América;Turista;País Vasco ;2228
2016;4;Estados Unidos de América;Turista;Región de Murcia  ;218
2016;4;Francia;Turista;Andalucía;135999
2016;4;Francia;Turista;Aragón ;20911
2016;4;Francia;Turista;Baleares ;48115
2016;4;Francia;Turista;C.F.Navarra ;21205
2016;4;Francia;Turista;Canarias ;66593
2016;4;Francia;Turista;Cantabria ;8821
2016;4;Francia;Turista;Castilla La Mancha ;4098
2016;4;Francia;Turista;Castilla y León  ;39593
2016;4;Francia;Turista;Cataluña  ;471574
2016;4;Francia;Turista;Ceuta;138
2016;4;Francia;Turista;Com.Madrid  ;57311
2016;4;Francia;Turista;Com.Valenciana ;114653
2016;4;Francia;Turista;Extremadura  ;7189
2016;4;Francia;Turista;Galicia  ;15854
2016;4;Francia;Turista;La Rioja ;5963
2016;4;Francia;Turista;País Vasco ;51745
2016;4;Francia;Turista;Principado de Asturias ;1972
2016;4;Francia;Turista;Región de Murcia  ;11798
2016;4;Irlanda;Turista;Andalucía;10256
2016;4;Irlanda;Turista;Aragón ;450
2016;4;Irlanda;Turista;Baleares ;5473
2016;4;Irlanda;Turista;C.F.Navarra ;204
2016;4;Irlanda;Turista;Canarias ;58861
2016;4;Irlanda;Turista;Cantabria ;528
2016;4;Irlanda;Turista;Cataluña  ;24982
2016;4;Irlanda;Turista;Com.Madrid  ;4848
2016;4;Irlanda;Turista;Com.Valenciana ;18198
2016;4;Irlanda;Turista;Galicia  ;537
2016;4;Irlanda;Turista;País Vasco ;569
2016;4;Irlanda;Turista;Principado de Asturias ;181
2016;4;Irlanda;Turista;Región de Murcia  ;761
2016;4;Italia;Turista;Andalucía;33642
2016;4;Italia;Turista;Aragón ;5735
2016;4;Italia;Turista;Baleares ;26907
2016;4;Italia;Turista;C.F.Navarra ;350
2016;4;Italia;Turista;Canarias ;22266
2016;4;Italia;Turista;Cantabria ;1465
2016;4;Italia;Turista;Castilla La Mancha ;424
2016;4;Italia;Turista;Castilla y León  ;8840
2016;4;Italia;Turista;Cataluña  ;108713
2016;4;Italia;Turista;Com.Madrid  ;57303
2016;4;Italia;Turista;Com.Valenciana ;29239
2016;4;Italia;Turista;Extremadura  ;165
2016;4;Italia;Turista;Galicia  ;3764
2016;4;Italia;Turista;La Rioja ;400
2016;4;Italia;Turista;País Vasco ;2462
2016;4;Italia;Turista;Principado de Asturias ;620
2016;4;Italia;Turista;Región de Murcia  ;4449
2016;4;Paises Nordicos ;Turista;Andalucía;106637
2016;4;Paises Nordicos ;Turista;Aragón ;50
2016;4;Paises Nordicos ;Turista;Baleares ;55872
2016;4;Paises Nordicos ;Turista;Canarias ;100933
2016;4;Paises Nordicos ;Turista;Cantabria ;65
2016;4;Paises Nordicos ;Turista;Castilla La Mancha ;437
2016;4;Paises Nordicos ;Turista;Castilla y León  ;587
2016;4;Paises Nordicos ;Turista;Cataluña  ;65160
2016;4;Paises Nordicos ;Turista;Com.Madrid  ;5403
2016;4;Paises Nordicos ;Turista;Com.Valenciana ;55586
2016;4;Paises Nordicos ;Turista;Galicia  ;607
2016;4;Paises Nordicos ;Turista;La Rioja ;968
2016;4;Paises Nordicos ;Turista;País Vasco ;3335
2016;4;Paises Nordicos ;Turista;Principado de Asturias ;155
2016;4;Paises Nordicos ;Turista;Región de Murcia  ;4157
2016;4;Países Bajos;Turista;Andalucía;60205
2016;4;Países Bajos;Turista;Aragón ;1055
2016;4;Países Bajos;Turista;Baleares ;39467
2016;4;Países Bajos;Turista;C.F.Navarra ;628
2016;4;Países Bajos;Turista;Canarias ;57357
2016;4;Países Bajos;Turista;Cantabria ;940
2016;4;Países Bajos;Turista;Castilla La Mancha ;147
2016;4;Países Bajos;Turista;Castilla y León  ;3388
2016;4;Países Bajos;Turista;Cataluña  ;75127
2016;4;Países Bajos;Turista;Com.Madrid  ;23140
2016;4;Países Bajos;Turista;Com.Valenciana ;42679
2016;4;Países Bajos;Turista;Extremadura  ;1642
2016;4;Países Bajos;Turista;Galicia  ;1702
2016;4;Países Bajos;Turista;La Rioja ;15
2016;4;Países Bajos;Turista;País Vasco ;6532
2016;4;Países Bajos;Turista;Principado de Asturias ;824
2016;4;Países Bajos;Turista;Región de Murcia  ;6660
2016;4;Portugal;Turista;Andalucía;19747
2016;4;Portugal;Turista;Aragón ;416
2016;4;Portugal;Turista;Baleares ;176
2016;4;Portugal;Turista;C.F.Navarra ;43
2016;4;Portugal;Turista;Canarias ;898
2016;4;Portugal;Turista;Cantabria ;245
2016;4;Portugal;Turista;Castilla y León  ;7916
2016;4;Portugal;Turista;Cataluña  ;15659
2016;4;Portugal;Turista;Ceuta;167
2016;4;Portugal;Turista;Com.Madrid  ;27414
2016;4;Portugal;Turista;Com.Valenciana ;29272
2016;4;Portugal;Turista;Extremadura  ;4115
2016;4;Portugal;Turista;Galicia  ;38144
2016;4;Portugal;Turista;La Rioja ;229
2016;4;Portugal;Turista;País Vasco ;928
2016;4;Portugal;Turista;Región de Murcia  ;171
2016;4;Reino Unido;Turista;Andalucía;270658
2016;4;Reino Unido;Turista;Aragón ;5956
2016;4;Reino Unido;Turista;Baleares ;180165
2016;4;Reino Unido;Turista;C.F.Navarra ;2264
2016;4;Reino Unido;Turista;Canarias ;414026
2016;4;Reino Unido;Turista;Cantabria ;2674
2016;4;Reino Unido;Turista;Castilla La Mancha ;8471
2016;4;Reino Unido;Turista;Castilla y León  ;9715
2016;4;Reino Unido;Turista;Cataluña  ;162484
2016;4;Reino Unido;Turista;Ceuta;141
2016;4;Reino Unido;Turista;Com.Madrid  ;70327
2016;4;Reino Unido;Turista;Com.Valenciana ;234593
2016;4;Reino Unido;Turista;Extremadura  ;1529
2016;4;Reino Unido;Turista;Galicia  ;6412
2016;4;Reino Unido;Turista;La Rioja ;850
2016;4;Reino Unido;Turista;País Vasco ;13690
2016;4;Reino Unido;Turista;Principado de Asturias ;1094
2016;4;Reino Unido;Turista;Región de Murcia  ;38016
2016;4;Resto de Europa ;Turista;Andalucía;70984
2016;4;Resto de Europa ;Turista;Aragón ;5231
2016;4;Resto de Europa ;Turista;Baleares ;53156
2016;4;Resto de Europa ;Turista;C.F.Navarra ;144
2016;4;Resto de Europa ;Turista;Canarias ;28411
2016;4;Resto de Europa ;Turista;Cantabria ;3055
2016;4;Resto de Europa ;Turista;Castilla La Mancha ;2492
2016;4;Resto de Europa ;Turista;Castilla y León  ;6148
2016;4;Resto de Europa ;Turista;Cataluña  ;113527
2016;4;Resto de Europa ;Turista;Com.Madrid  ;50348
2016;4;Resto de Europa ;Turista;Com.Valenciana ;8068
2016;4;Resto de Europa ;Turista;Extremadura  ;701
2016;4;Resto de Europa ;Turista;Galicia  ;1989
2016;4;Resto de Europa ;Turista;La Rioja ;30
2016;4;Resto de Europa ;Turista;País Vasco ;4222
2016;4;Resto de Europa ;Turista;Principado de Asturias ;424
2016;4;Resto de Europa ;Turista;Región de Murcia  ;25343
2016;4;Resto del mundo ;Turista;Andalucía;54511
2016;4;Resto del mundo ;Turista;Aragón ;1047
2016;4;Resto del mundo ;Turista;Baleares ;5284
2016;4;Resto del mundo ;Turista;C.F.Navarra ;1760
2016;4;Resto del mundo ;Turista;Canarias ;13677
2016;4;Resto del mundo ;Turista;Cantabria ;98
2016;4;Resto del mundo ;Turista;Castilla La Mancha ;269
2016;4;Resto del mundo ;Turista;Castilla y León  ;882
2016;4;Resto del mundo ;Turista;Cataluña  ;122299
2016;4;Resto del mundo ;Turista;Com.Madrid  ;99515
2016;4;Resto del mundo ;Turista;Com.Valenciana ;23859
2016;4;Resto del mundo ;Turista;Extremadura  ;311
2016;4;Resto del mundo ;Turista;Galicia  ;2317
2016;4;Resto del mundo ;Turista;La Rioja ;49
2016;4;Resto del mundo ;Turista;País Vasco ;2944
2016;4;Resto del mundo ;Turista;Principado de Asturias ;395
2016;4;Resto del mundo ;Turista;Región de Murcia  ;969
2016;4;Rusia;Turista;Andalucía;2610
2016;4;Rusia;Turista;Aragón ;54
2016;4;Rusia;Turista;Baleares ;1860
2016;4;Rusia;Turista;Canarias ;7905
2016;4;Rusia;Turista;Cantabria ;55
2016;4;Rusia;Turista;Cataluña  ;29553
2016;4;Rusia;Turista;Com.Madrid  ;10937
2016;4;Rusia;Turista;Com.Valenciana ;1064
2016;4;Rusia;Turista;Galicia  ;109
2016;4;Rusia;Turista;País Vasco ;464
2016;4;Rusia;Turista;Principado de Asturias ;233
2016;4;Suiza ;Turista;Andalucía;30926
2016;4;Suiza ;Turista;Aragón ;960
2016;4;Suiza ;Turista;Baleares ;32162
2016;4;Suiza ;Turista;Canarias ;27022
2016;4;Suiza ;Turista;Cantabria ;239
2016;4;Suiza ;Turista;Castilla La Mancha ;324
2016;4;Suiza ;Turista;Castilla y León  ;1702
2016;4;Suiza ;Turista;Cataluña  ;22057
2016;4;Suiza ;Turista;Com.Madrid  ;10411
2016;4;Suiza ;Turista;Com.Valenciana ;19265
2016;4;Suiza ;Turista;Extremadura  ;55
2016;4;Suiza ;Turista;Galicia  ;1054
2016;4;Suiza ;Turista;La Rioja ;16
2016;4;Suiza ;Turista;País Vasco ;977
2016;4;Suiza ;Turista;Región de Murcia  ;6163
2016;5;Alemania;Turista;Andalucía;105785
2016;5;Alemania;Turista;Aragón ;5002
2016;5;Alemania;Turista;Baleares ;613574
2016;5;Alemania;Turista;C.F.Navarra ;856
2016;5;Alemania;Turista;Canarias ;204681
2016;5;Alemania;Turista;Cantabria ;831
2016;5;Alemania;Turista;Castilla La Mancha ;705
2016;5;Alemania;Turista;Castilla y León  ;5759
2016;5;Alemania;Turista;Cataluña  ;149935
2016;5;Alemania;Turista;Com.Madrid  ;25335
2016;5;Alemania;Turista;Com.Valenciana ;57303
2016;5;Alemania;Turista;Extremadura  ;936
2016;5;Alemania;Turista;Galicia  ;4283
2016;5;Alemania;Turista;La Rioja ;471
2016;5;Alemania;Turista;País Vasco ;9820
2016;5;Alemania;Turista;Principado de Asturias ;1507
2016;5;Alemania;Turista;Región de Murcia  ;5407
2016;5;América (sin EEUU);Turista;Andalucía;31562
2016;5;América (sin EEUU);Turista;Aragón ;853
2016;5;América (sin EEUU);Turista;Baleares ;9234
2016;5;América (sin EEUU);Turista;C.F.Navarra ;2209
2016;5;América (sin EEUU);Turista;Canarias ;2200
2016;5;América (sin EEUU);Turista;Cantabria ;4932
